股票代码,板块类别,类别代码,板块名称,板块代码,来源文件,行业名称,细分行业名称
bj920496,概念板块,GN,一带一路,880594,infoharbor_block.dat,电气设备,输变电设备
bj920541,概念板块,GN,一带一路,880594,infoharbor_block.dat,运输设备,轨交设备
bj920641,概念板块,GN,一带一路,880594,infoharbor_block.dat,矿物制品,磁性材料
bj920694,概念板块,GN,一带一路,880594,infoharbor_block.dat,塑料,其他塑料制品
bj920706,概念板块,GN,一带一路,880594,infoharbor_block.dat,工程机械,工程机械整机
bj920807,概念板块,GN,一带一路,880594,infoharbor_block.dat,机械基件,磨具磨料
bj920856,概念板块,GN,一带一路,880594,infoharbor_block.dat,专用机械,其他专用设备
bj920873,概念板块,GN,一带一路,880594,infoharbor_block.dat,建筑工程,工程咨询服务
bj920892,概念板块,GN,一带一路,880594,infoharbor_block.dat,建筑工程,工程咨询服务
bj920957,概念板块,GN,一带一路,880594,infoharbor_block.dat,化工原料,其他化学制品
sh600010,概念板块,GN,一带一路,880594,infoharbor_block.dat,普钢,板材
sh600017,概念板块,GN,一带一路,880594,infoharbor_block.dat,港口,港口
sh600018,概念板块,GN,一带一路,880594,infoharbor_block.dat,港口,港口
sh600019,概念板块,GN,一带一路,880594,infoharbor_block.dat,普钢,板材
sh600021,概念板块,GN,一带一路,880594,infoharbor_block.dat,火力发电,火力发电
sh600023,概念板块,GN,一带一路,880594,infoharbor_block.dat,火力发电,火力发电
sh600026,概念板块,GN,一带一路,880594,infoharbor_block.dat,水运,航运
sh600028,概念板块,GN,一带一路,880594,infoharbor_block.dat,石油加工,炼油化工
sh600031,概念板块,GN,一带一路,880594,infoharbor_block.dat,工程机械,工程机械整机
sh600039,概念板块,GN,一带一路,880594,infoharbor_block.dat,建筑工程,基建工程
sh600050,概念板块,GN,一带一路,880594,infoharbor_block.dat,电信运营,电信运营服务
sh600057,概念板块,GN,一带一路,880594,infoharbor_block.dat,仓储物流,供应链服务
sh600058,概念板块,GN,一带一路,880594,infoharbor_block.dat,商贸代理,贸易
sh600072,概念板块,GN,一带一路,880594,infoharbor_block.dat,电气设备,风电零部件
sh600075,概念板块,GN,一带一路,880594,infoharbor_block.dat,化工原料,氯碱
sh600089,概念板块,GN,一带一路,880594,infoharbor_block.dat,电气设备,输变电设备
sh600103,概念板块,GN,一带一路,880594,infoharbor_block.dat,造纸,特种纸
sh600104,概念板块,GN,一带一路,880594,infoharbor_block.dat,汽车整车,综合乘用车
sh600105,概念板块,GN,一带一路,880594,infoharbor_block.dat,通信设备,光纤光缆
sh600118,概念板块,GN,一带一路,880594,infoharbor_block.dat,航空,航天装备
sh600125,概念板块,GN,一带一路,880594,infoharbor_block.dat,铁路,铁路运输
sh600138,概念板块,GN,一带一路,880594,infoharbor_block.dat,旅游景点,休闲综合
sh600148,概念板块,GN,一带一路,880594,infoharbor_block.dat,汽车配件,底盘与发动机系统
sh600150,概念板块,GN,一带一路,880594,infoharbor_block.dat,船舶,航海装备
sh600153,概念板块,GN,一带一路,880594,infoharbor_block.dat,仓储物流,供应链服务
sh600169,概念板块,GN,一带一路,880594,infoharbor_block.dat,工程机械,能源及重型设备
sh600170,概念板块,GN,一带一路,880594,infoharbor_block.dat,建筑工程,房屋建设
sh600176,概念板块,GN,一带一路,880594,infoharbor_block.dat,玻璃,玻纤制造
sh600179,概念板块,GN,一带一路,880594,infoharbor_block.dat,水运,航运
sh600180,概念板块,GN,一带一路,880594,infoharbor_block.dat,仓储物流,供应链服务
sh600198,概念板块,GN,一带一路,880594,infoharbor_block.dat,通信设备,系统设备
sh600202,概念板块,GN,一带一路,880594,infoharbor_block.dat,专用机械,制冷空调设备
sh600212,概念板块,GN,一带一路,880594,infoharbor_block.dat,电气设备,输变电设备
sh600219,概念板块,GN,一带一路,880594,infoharbor_block.dat,铝,铝
sh600232,概念板块,GN,一带一路,880594,infoharbor_block.dat,纺织机械,纺织服装设备
sh600248,概念板块,GN,一带一路,880594,infoharbor_block.dat,建筑工程,房屋建设
sh600256,概念板块,GN,一带一路,880594,infoharbor_block.dat,石油开采,石油贸易
sh600278,概念板块,GN,一带一路,880594,infoharbor_block.dat,商贸代理,贸易
sh600279,概念板块,GN,一带一路,880594,infoharbor_block.dat,港口,港口
sh600282,概念板块,GN,一带一路,880594,infoharbor_block.dat,普钢,板材
sh600287,概念板块,GN,一带一路,880594,infoharbor_block.dat,商贸代理,贸易
sh600308,概念板块,GN,一带一路,880594,infoharbor_block.dat,造纸,大宗用纸
sh600312,概念板块,GN,一带一路,880594,infoharbor_block.dat,电气设备,输变电设备
sh600313,概念板块,GN,一带一路,880594,infoharbor_block.dat,种植业,种子
sh600320,概念板块,GN,一带一路,880594,infoharbor_block.dat,专用机械,能源及重型设备
sh600326,概念板块,GN,一带一路,880594,infoharbor_block.dat,水泥,水泥制造
sh600335,概念板块,GN,一带一路,880594,infoharbor_block.dat,汽车服务,汽车经销商
sh600336,概念板块,GN,一带一路,880594,infoharbor_block.dat,家用电器,冰洗
sh600338,概念板块,GN,一带一路,880594,infoharbor_block.dat,铅锌,铅锌
sh600339,概念板块,GN,一带一路,880594,infoharbor_block.dat,石油开采,油气工程
sh600350,概念板块,GN,一带一路,880594,infoharbor_block.dat,路桥,高速公路
sh600361,概念板块,GN,一带一路,880594,infoharbor_block.dat,铝,铝
sh600362,概念板块,GN,一带一路,880594,infoharbor_block.dat,铜,铜
sh600406,概念板块,GN,一带一路,880594,infoharbor_block.dat,电气设备,电网自动化
sh600410,概念板块,GN,一带一路,880594,infoharbor_block.dat,软件服务,其他云服务
sh600415,概念板块,GN,一带一路,880594,infoharbor_block.dat,商品城,商业物业经营
sh600425,概念板块,GN,一带一路,880594,infoharbor_block.dat,水泥,水泥制造
sh600428,概念板块,GN,一带一路,880594,infoharbor_block.dat,水运,航运
sh600439,概念板块,GN,一带一路,880594,infoharbor_block.dat,服饰,其他饰品
sh600468,概念板块,GN,一带一路,880594,infoharbor_block.dat,电气设备,配电设备
sh600475,概念板块,GN,一带一路,880594,infoharbor_block.dat,电气设备,电能综合服务
sh600477,概念板块,GN,一带一路,880594,infoharbor_block.dat,钢加工,钢结构
sh600487,概念板块,GN,一带一路,880594,infoharbor_block.dat,通信设备,光纤光缆
sh600490,概念板块,GN,一带一路,880594,infoharbor_block.dat,铜,铜
sh600495,概念板块,GN,一带一路,880594,infoharbor_block.dat,运输设备,轨交设备
sh600496,概念板块,GN,一带一路,880594,infoharbor_block.dat,钢加工,钢结构
sh600498,概念板块,GN,一带一路,880594,infoharbor_block.dat,通信设备,系统设备
sh600499,概念板块,GN,一带一路,880594,infoharbor_block.dat,专用机械,其他专用设备
sh600500,概念板块,GN,一带一路,880594,infoharbor_block.dat,塑料,其他化学制品
sh600502,概念板块,GN,一带一路,880594,infoharbor_block.dat,建筑工程,基建工程
sh600509,概念板块,GN,一带一路,880594,infoharbor_block.dat,火力发电,火力发电
sh600510,概念板块,GN,一带一路,880594,infoharbor_block.dat,全国地产,住宅开发
sh600512,概念板块,GN,一带一路,880594,infoharbor_block.dat,建筑工程,基建工程
sh600522,概念板块,GN,一带一路,880594,infoharbor_block.dat,通信设备,光纤光缆
sh600528,概念板块,GN,一带一路,880594,infoharbor_block.dat,运输设备,轨交设备
sh600540,概念板块,GN,一带一路,880594,infoharbor_block.dat,种植业,其他种植业
sh600545,概念板块,GN,一带一路,880594,infoharbor_block.dat,纺织机械,纺织服装设备
sh600567,概念板块,GN,一带一路,880594,infoharbor_block.dat,造纸,大宗用纸
sh600580,概念板块,GN,一带一路,880594,infoharbor_block.dat,电气设备,电机制造
sh600581,概念板块,GN,一带一路,880594,infoharbor_block.dat,普钢,板材
sh600583,概念板块,GN,一带一路,880594,infoharbor_block.dat,石油开采,油气工程
sh600585,概念板块,GN,一带一路,880594,infoharbor_block.dat,水泥,水泥制造
sh600586,概念板块,GN,一带一路,880594,infoharbor_block.dat,玻璃,玻璃制造
sh600590,概念板块,GN,一带一路,880594,infoharbor_block.dat,通信设备,军工电子
sh600603,概念板块,GN,一带一路,880594,infoharbor_block.dat,区域地产,住宅开发
sh600619,概念板块,GN,一带一路,880594,infoharbor_block.dat,家用电器,家电零部件
sh600629,概念板块,GN,一带一路,880594,infoharbor_block.dat,建筑工程,工程咨询服务
sh600630,概念板块,GN,一带一路,880594,infoharbor_block.dat,服饰,非运动服装
sh600691,概念板块,GN,一带一路,880594,infoharbor_block.dat,农药化肥,煤化工
sh600704,概念板块,GN,一带一路,880594,infoharbor_block.dat,仓储物流,供应链服务
sh600706,概念板块,GN,一带一路,880594,infoharbor_block.dat,旅游景点,旅游景区
sh600710,概念板块,GN,一带一路,880594,infoharbor_block.dat,商贸代理,贸易
sh600717,概念板块,GN,一带一路,880594,infoharbor_block.dat,港口,港口
sh600720,概念板块,GN,一带一路,880594,infoharbor_block.dat,建筑工程,工程咨询服务
sh600751,概念板块,GN,一带一路,880594,infoharbor_block.dat,水运,航运
sh600755,概念板块,GN,一带一路,880594,infoharbor_block.dat,仓储物流,供应链服务
sh600759,概念板块,GN,一带一路,880594,infoharbor_block.dat,石油开采,油气开采
sh600778,概念板块,GN,一带一路,880594,infoharbor_block.dat,百货,多业态零售
sh600787,概念板块,GN,一带一路,880594,infoharbor_block.dat,仓储物流,仓储物流
sh600790,概念板块,GN,一带一路,880594,infoharbor_block.dat,商品城,商业物业经营
sh600798,概念板块,GN,一带一路,880594,infoharbor_block.dat,水运,航运
sh600801,概念板块,GN,一带一路,880594,infoharbor_block.dat,水泥,水泥制造
sh600815,概念板块,GN,一带一路,880594,infoharbor_block.dat,工程机械,工程机械整机
sh600820,概念板块,GN,一带一路,880594,infoharbor_block.dat,建筑工程,基建工程
sh600853,概念板块,GN,一带一路,880594,infoharbor_block.dat,建筑工程,基建工程
sh600861,概念板块,GN,一带一路,880594,infoharbor_block.dat,文教休闲,人力资源服务
sh600869,概念板块,GN,一带一路,880594,infoharbor_block.dat,电气设备,线缆部件及其他
sh600871,概念板块,GN,一带一路,880594,infoharbor_block.dat,石油开采,油田服务
sh600875,概念板块,GN,一带一路,880594,infoharbor_block.dat,电气设备,其他发电设备
sh600888,概念板块,GN,一带一路,880594,infoharbor_block.dat,铝,铝
sh600928,概念板块,GN,一带一路,880594,infoharbor_block.dat,银行,城商行
sh600933,概念板块,GN,一带一路,880594,infoharbor_block.dat,汽车配件,底盘与发动机系统
sh600938,概念板块,GN,一带一路,880594,infoharbor_block.dat,石油开采,油气开采
sh600939,概念板块,GN,一带一路,880594,infoharbor_block.dat,建筑工程,房屋建设
sh600969,概念板块,GN,一带一路,880594,infoharbor_block.dat,水力发电,电能综合服务
sh600970,概念板块,GN,一带一路,880594,infoharbor_block.dat,建筑工程,国际工程
sh600981,概念板块,GN,一带一路,880594,infoharbor_block.dat,商贸代理,贸易
sh600983,概念板块,GN,一带一路,880594,infoharbor_block.dat,家用电器,冰洗
sh600984,概念板块,GN,一带一路,880594,infoharbor_block.dat,工程机械,工程机械整机
sh601008,概念板块,GN,一带一路,880594,infoharbor_block.dat,港口,港口
sh601018,概念板块,GN,一带一路,880594,infoharbor_block.dat,港口,港口
sh601020,概念板块,GN,一带一路,880594,infoharbor_block.dat,铅锌,铅锌
sh601022,概念板块,GN,一带一路,880594,infoharbor_block.dat,水运,航运
sh601061,概念板块,GN,一带一路,880594,infoharbor_block.dat,商贸代理,贸易
sh601068,概念板块,GN,一带一路,880594,infoharbor_block.dat,建筑工程,其他专业工程
sh601083,概念板块,GN,一带一路,880594,infoharbor_block.dat,水运,航运
sh601106,概念板块,GN,一带一路,880594,infoharbor_block.dat,工程机械,能源及重型设备
sh601117,概念板块,GN,一带一路,880594,infoharbor_block.dat,建筑工程,化学工程
sh601137,概念板块,GN,一带一路,880594,infoharbor_block.dat,小金属,其他金属新材料
sh601156,概念板块,GN,一带一路,880594,infoharbor_block.dat,仓储物流,跨境物流
sh601179,概念板块,GN,一带一路,880594,infoharbor_block.dat,电气设备,输变电设备
sh601186,概念板块,GN,一带一路,880594,infoharbor_block.dat,建筑工程,基建工程
sh601226,概念板块,GN,一带一路,880594,infoharbor_block.dat,建筑工程,其他专业工程
sh601228,概念板块,GN,一带一路,880594,infoharbor_block.dat,港口,港口
sh601231,概念板块,GN,一带一路,880594,infoharbor_block.dat,元器件,消费电子组件
sh601298,概念板块,GN,一带一路,880594,infoharbor_block.dat,港口,港口
sh601311,概念板块,GN,一带一路,880594,infoharbor_block.dat,电气设备,其他电池
sh601326,概念板块,GN,一带一路,880594,infoharbor_block.dat,港口,港口
sh601369,概念板块,GN,一带一路,880594,infoharbor_block.dat,机械基件,其他通用设备
sh601390,概念板块,GN,一带一路,880594,infoharbor_block.dat,建筑工程,基建工程
sh601399,概念板块,GN,一带一路,880594,infoharbor_block.dat,工程机械,能源及重型设备
sh601500,概念板块,GN,一带一路,880594,infoharbor_block.dat,汽车配件,轮胎轮毂
sh601512,概念板块,GN,一带一路,880594,infoharbor_block.dat,园区开发,产业地产
sh601598,概念板块,GN,一带一路,880594,infoharbor_block.dat,仓储物流,跨境物流
sh601599,概念板块,GN,一带一路,880594,infoharbor_block.dat,纺织,其他纺织
sh601608,概念板块,GN,一带一路,880594,infoharbor_block.dat,专用机械,能源及重型设备
sh601611,概念板块,GN,一带一路,880594,infoharbor_block.dat,建筑工程,基建工程
sh601618,概念板块,GN,一带一路,880594,infoharbor_block.dat,建筑工程,其他专业工程
sh601668,概念板块,GN,一带一路,880594,infoharbor_block.dat,建筑工程,房屋建设
sh601669,概念板块,GN,一带一路,880594,infoharbor_block.dat,建筑工程,基建工程
sh601698,概念板块,GN,一带一路,880594,infoharbor_block.dat,电信运营,航天装备
sh601700,概念板块,GN,一带一路,880594,infoharbor_block.dat,电气设备,线缆部件及其他
sh601727,概念板块,GN,一带一路,880594,infoharbor_block.dat,电气设备,其他发电设备
sh601766,概念板块,GN,一带一路,880594,infoharbor_block.dat,运输设备,轨交设备
sh601798,概念板块,GN,一带一路,880594,infoharbor_block.dat,化工机械,能源及重型设备
sh601800,概念板块,GN,一带一路,880594,infoharbor_block.dat,建筑工程,基建工程
sh601808,概念板块,GN,一带一路,880594,infoharbor_block.dat,石油开采,油田服务
sh601857,概念板块,GN,一带一路,880594,infoharbor_block.dat,石油开采,油气开采
sh601865,概念板块,GN,一带一路,880594,infoharbor_block.dat,玻璃,光伏辅材
sh601866,概念板块,GN,一带一路,880594,infoharbor_block.dat,水运,航运
sh601868,概念板块,GN,一带一路,880594,infoharbor_block.dat,建筑工程,基建工程
sh601872,概念板块,GN,一带一路,880594,infoharbor_block.dat,水运,航运
sh601877,概念板块,GN,一带一路,880594,infoharbor_block.dat,电气设备,配电设备
sh601880,概念板块,GN,一带一路,880594,infoharbor_block.dat,港口,港口
sh601886,概念板块,GN,一带一路,880594,infoharbor_block.dat,装修装饰,装修装饰
sh601888,概念板块,GN,一带一路,880594,infoharbor_block.dat,旅游服务,旅游服务
sh601899,概念板块,GN,一带一路,880594,infoharbor_block.dat,铜,铜
